,index,variable,value
2738,trans_trans_days_between_order_trans_max,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,0.365295466411112
882,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,0.36498112527127385
6489,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,0.36498112527127385
5348,trans_trans_days_between_order_trans_max,orders_ords_days_between_effort_order_max,0.3648045896344193
3479,orders_ords_days_between_effort_order_max,trans_trans_days_between_order_trans_max,0.3648045896344193
450,composite_nonorders_nonords_last_12_24_lob_cd_9_per,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,0.36480205797261017
5,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,composite_nonorders_nonords_last_12_24_lob_cd_9_per,0.36480205797261017
6788,trans_trans_days_between_order_trans_max,orders_ords_days_between_effort_order_mean,0.3646119535653276
3495,orders_ords_days_between_effort_order_mean,trans_trans_days_between_order_trans_max,0.3646119535653276
142,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,0.3645348046174551
4725,order_items_item_last_12_24_order_no_countdist,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,0.3645348046174551
4102,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,order_items_item_last_12_24_order_no_countdist,0.3645348046174551
4681,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,0.3645348046174551
969,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.3645009726208106
6220,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,0.3645009726208106
1654,online_submailability_days_since_subscription_first,composite_nonorders_nonords_last_24_24_per,0.3632618397593744
3078,composite_nonorders_nonords_last_24_24_per,online_submailability_days_since_subscription_first,0.3632618397593744
4768,order_items_item_last_12_24_order_no_line_item_no_countdist,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,0.3624232217945258
7972,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,order_items_item_last_12_24_order_no_line_item_no_countdist,0.3624232217945258
5300,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,order_items_item_last_24_24_lob_cd_i_order_no_countdist,0.36219602571501314
7258,order_items_item_last_24_24_lob_cd_i_order_no_countdist,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,0.36219602571501314
5015,trans_trans_days_between_order_trans_mean,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,0.3618056553992688
5905,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,trans_trans_days_between_order_trans_mean,0.3618056553992688
945,order_items_item_last_12_24_order_no_countdist,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.3610594756948076
901,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.3610594756948076
4060,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,order_items_item_last_12_24_order_no_countdist,0.3610594756948076
100,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,0.3610594756948076
4521,trans_trans_last_12_24_lob_cd_i_order_no_countdist,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,0.35931685783722567
1940,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,trans_trans_last_12_24_lob_cd_i_order_no_countdist,0.35931685783722567
3950,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.3584396297023151
7243,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,0.3584396297023151
1573,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,0.35714668447974907
3887,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.35714668447974907
3193,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,order_items_item_last_12_24_unit_cost_amt_sum,0.35714668447974907
3905,order_items_item_last_12_24_unit_cost_amt_sum,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.35714668447974907
6780,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,orders_ords_days_between_effort_order_mean,0.3558390663708852
2775,orders_ords_days_between_effort_order_mean,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,0.3558390663708852
3881,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.35564876438211507
1033,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,0.35564876438211507
7811,orders_ords_last_6_12_business_src_cd_a_orig_order_value_amt_mean,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,0.35357572783029073
6476,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,orders_ords_last_6_12_business_src_cd_a_orig_order_value_amt_mean,0.35357572783029073
341,orders_ords_last_6_12_business_src_cd_a_orig_order_value_amt_mean,trans_trans_last_6_12_trans_amt_payment_sum,0.35357572783029073
6393,trans_trans_last_6_12_trans_amt_payment_sum,orders_ords_last_6_12_business_src_cd_a_orig_order_value_amt_mean,0.35357572783029073
2759,orders_ords_days_between_effort_order_max,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,0.3532942187198472
5340,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,orders_ords_days_between_effort_order_max,0.3532942187198472
4567,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,0.352976140581087
6080,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,0.352976140581087
593,composite_order_items_item_last_12_24_product_type_cd_b_per,nonorders_nonords_days_since_nonords_entry_min,0.3522252619500141
4776,nonorders_nonords_days_since_nonords_entry_min,composite_order_items_item_last_12_24_product_type_cd_b_per,0.3522252619500141
3009,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,order_items_item_last_12_24_unit_cost_amt_mean,0.35208407356278487
3525,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_mean,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,0.35208407356278487
3543,order_items_item_last_12_24_unit_cost_amt_mean,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,0.35208407356278487
1389,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_mean,0.35208407356278487
1850,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,0.3506148710836447
4520,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,0.3506148710836447
671,online_outbound_email_out_last_0_3_count,online_outbound_email_out_last_6_6_count,0.350586885343853
3697,online_outbound_email_out_last_6_6_count,online_outbound_email_out_last_0_3_count,0.350586885343853
4417,online_outbound_email_out_last_6_6_count,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,0.35010011705873756
679,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,online_outbound_email_out_last_6_6_count,0.35010011705873756
6139,customer_order_inquiry_cs_last_6_12_order_no_line_item_no_countdist,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,0.3498063986277313
1778,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,customer_order_inquiry_cs_last_6_12_order_no_line_item_no_countdist,0.3498063986277313
2824,online_submailability_days_since_subscription_first,online_regevent_days_since_registation_min,0.3487766538116807
3091,online_regevent_days_since_registation_min,online_submailability_days_since_subscription_first,0.3487766538116807
5410,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,orders_ords_last_24_24_effort_type_cd_cross_sell_orig_order_value_amt_mean,0.34857068222727056
960,orders_ords_last_24_24_effort_type_cd_cross_sell_orig_order_value_amt_mean,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.34857068222727056
3076,composite_nonorders_nonords_last_24_24_lob_cd_9_per,online_submailability_days_since_subscription_first,0.3484173405066066
1474,online_submailability_days_since_subscription_first,composite_nonorders_nonords_last_24_24_lob_cd_9_per,0.3484173405066066
4563,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,0.34774588258111133
5720,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,0.34774588258111133
877,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,0.3464505852594169
6039,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,0.3464505852594169
830,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,0.34635367147692564
1809,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,0.34635367147692564
4874,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,0.3459959915987595
1314,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,0.3459959915987595
320,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,trans_trans_last_6_12_trans_amt_payment_sum,0.3459729636687937
4503,trans_trans_last_6_12_trans_amt_payment_sum,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,0.3459729636687937
4586,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,0.3459729636687937
7790,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,0.3459729636687937
224,composite_nonorders_nonords_last_6_12_lob_cd_9_per,composite_nonorders_nonords_6_12_to_12_24_growth,0.3440047503684092
3962,composite_nonorders_nonords_6_12_to_12_24_growth,composite_nonorders_nonords_last_6_12_lob_cd_9_per,0.3440047503684092
4809,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,composite_order_items_item_last_12_24_product_type_cd_b_per,0.3434466457738875
3563,composite_order_items_item_last_12_24_product_type_cd_b_per,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,0.3434466457738875
999,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,0.34300591549174986
821,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,0.34300591549174986
3475,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,trans_trans_days_between_order_trans_max,0.3429943802366684
4988,trans_trans_days_between_order_trans_max,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,0.3429943802366684
7266,composite_nonorders_nonords_last_12_24_per,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,0.34192020013121116
6020,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,composite_nonorders_nonords_last_12_24_per,0.34192020013121116
4194,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,efforts_customer_eff_last_24_24_effort_type_cd_xb_effort_id_countdist,0.34191123697869036
4906,efforts_customer_eff_last_24_24_effort_type_cd_xb_effort_id_countdist,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,0.34191123697869036
827,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,0.3418127788576792
3159,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,order_items_item_last_12_24_unit_cost_amt_sum,0.3418127788576792
845,order_items_item_last_12_24_unit_cost_amt_sum,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,0.3418127788576792
1539,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,0.3418127788576792
2594,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sd,order_items_item_last_6_12_line_item_qty_max,0.33960283202070723
6688,order_items_item_last_6_12_line_item_qty_max,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sd,0.33960283202070723
988,order_items_item_last_12_24_order_no_line_item_no_countdist,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.3389733777077309
7930,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,order_items_item_last_12_24_order_no_line_item_no_countdist,0.3389733777077309
4536,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,0.3382749765904327
3290,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,0.3382749765904327
3915,order_items_item_last_12_24_order_no_countdist,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.33675353413160775
133,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,0.33675353413160775
3871,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.33675353413160775
4093,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,order_items_item_last_12_24_order_no_countdist,0.33675353413160775
6219,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,0.33492435517392605
879,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,0.33492435517392605
3939,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.33485498655585816
6253,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,0.33485498655585816
8053,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,trans_trans_last_0_6_order_no_countdist,0.33469901508194116
3959,trans_trans_last_0_6_order_no_countdist,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.33469901508194116
1000,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,0.33255255470644074
911,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.33255255470644074
6551,orders_ords_last_6_12_business_src_cd_a_orig_order_value_amt_mean,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,0.3323949869426844
6462,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,orders_ords_last_6_12_business_src_cd_a_orig_order_value_amt_mean,0.3323949869426844
811,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,0.33220064026158364
855,order_items_item_last_12_24_order_no_countdist,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,0.33220064026158364
99,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,0.33220064026158364
4059,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,order_items_item_last_12_24_order_no_countdist,0.33220064026158364
8089,orders_ords_last_12_24_order_pay_catg_cd_d_orig_order_value_amt_min,trans_trans_last_0_6_order_no_countdist,0.3310982070100641
7199,trans_trans_last_0_6_order_no_countdist,orders_ords_last_12_24_order_pay_catg_cd_d_orig_order_value_amt_min,0.3310982070100641
2303,composite_order_items_item_last_12_24_product_type_cd_b_per,order_items_item_last_12_24_lob_cd_i_order_no_line_item_no_countdist,0.33084971464483975
4795,order_items_item_last_12_24_lob_cd_i_order_no_line_item_no_countdist,composite_order_items_item_last_12_24_product_type_cd_b_per,0.33084971464483975
3160,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,order_items_item_last_12_24_unit_cost_amt_sum,0.3304889712485153
1540,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,0.3304889712485153
935,order_items_item_last_12_24_unit_cost_amt_sum,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.3304889712485153
917,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.3304889712485153
6099,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,0.33018864050528934
6277,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,0.33018864050528934
7929,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,order_items_item_last_12_24_order_no_line_item_no_countdist,0.3292743389923675
898,order_items_item_last_12_24_order_no_line_item_no_countdist,trans_trans_last_0_6_lob_cd_2_trans_amt_payment_sd,0.3292743389923675
5730,orders_ords_last_24_24_effort_type_cd_cross_sell_orig_order_value_amt_mean,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,0.32918820075207766
5463,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,orders_ords_last_24_24_effort_type_cd_cross_sell_orig_order_value_amt_mean,0.32918820075207766
6075,order_items_item_last_12_24_order_no_countdist,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,0.3291063361272705
6031,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,0.3291063361272705
4117,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,order_items_item_last_12_24_order_no_countdist,0.3291063361272705
157,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,0.3291063361272705
7254,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,0.32877589037363814
4940,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,0.32877589037363814
1869,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,0.3284549201027844
6230,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,0.3284549201027844
4589,trans_trans_last_0_6_order_no_countdist,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,0.32831372791472807
8060,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,trans_trans_last_0_6_order_no_countdist,0.32831372791472807
1535,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,0.3273765213592182
485,order_items_item_last_12_24_unit_cost_amt_sum,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,0.3273765213592182
467,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,0.3273765213592182
3155,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,order_items_item_last_12_24_unit_cost_amt_sum,0.3273765213592182
110,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,0.3272945922158192
1801,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,0.3272945922158192
1845,order_items_item_last_12_24_order_no_countdist,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,0.3272945922158192
4070,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,order_items_item_last_12_24_order_no_countdist,0.3272945922158192
954,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.32606174115031267
4870,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,0.32606174115031267
8031,trans_trans_last_12_24_lob_cd_i_order_no_countdist,trans_trans_last_0_6_order_no_countdist,0.3260234792109813
1979,trans_trans_last_0_6_order_no_countdist,trans_trans_last_12_24_lob_cd_i_order_no_countdist,0.3260234792109813
1929,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,trans_trans_last_12_24_lob_cd_i_order_no_countdist,0.3256126637412878
3531,trans_trans_last_12_24_lob_cd_i_order_no_countdist,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,0.3256126637412878
4564,efforts_customer_eff_days_since_effort_cust_max,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,0.32523719876819995
5810,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,efforts_customer_eff_days_since_effort_cust_max,0.32523719876819995
2606,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,order_items_item_last_6_12_line_item_qty_max,0.3235555543148236
7768,order_items_item_last_6_12_line_item_qty_max,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,0.3235555543148236
298,order_items_item_last_6_12_line_item_qty_max,trans_trans_last_6_12_trans_amt_payment_sum,0.3235555543148236
2523,trans_trans_last_6_12_trans_amt_payment_sum,order_items_item_last_6_12_line_item_qty_max,0.3235555543148236
8081,orders_ords_last_6_12_business_src_cd_a_orig_order_value_amt_mean,trans_trans_last_0_6_order_no_countdist,0.32317242650367367
6479,trans_trans_last_0_6_order_no_countdist,orders_ords_last_6_12_business_src_cd_a_orig_order_value_amt_mean,0.32317242650367367
2289,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,order_items_item_last_12_24_lob_cd_i_order_no_line_item_no_countdist,0.3228281362858166
3535,order_items_item_last_12_24_lob_cd_i_order_no_line_item_no_countdist,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,0.3228281362858166
33,order_items_item_last_12_24_unit_cost_amt_mean,composite_nonorders_nonords_last_12_24_lob_cd_9_per,0.32227756571057997
1350,composite_nonorders_nonords_last_12_24_lob_cd_9_per,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_mean,0.32227756571057997
2970,composite_nonorders_nonords_last_12_24_lob_cd_9_per,order_items_item_last_12_24_unit_cost_amt_mean,0.32227756571057997
15,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_mean,composite_nonorders_nonords_last_12_24_lob_cd_9_per,0.32227756571057997
8082,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,trans_trans_last_0_6_order_no_countdist,0.32147182838796845
6569,trans_trans_last_0_6_order_no_countdist,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,0.32147182838796845
5256,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,order_items_item_last_24_24_lob_cd_i_order_no_countdist,0.3214323746390863
3298,order_items_item_last_24_24_lob_cd_i_order_no_countdist,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,0.3214323746390863
461,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,0.32070543086503833
995,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,0.32070543086503833
3958,order_items_item_last_12_24_order_no_line_item_no_countdist,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.32050095644341103
7963,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,order_items_item_last_12_24_order_no_line_item_no_countdist,0.32050095644341103
3250,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,0.3202513127518018
936,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.3202513127518018
571,online_regevent_days_since_registation_min,nonorders_nonords_days_since_nonords_entry_min,0.31990963228298963
2796,nonorders_nonords_days_since_nonords_entry_min,online_regevent_days_since_registation_min,0.31990963228298963
5469,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,orders_ords_last_24_24_effort_type_cd_cross_sell_orig_order_value_amt_mean,0.3194680396010558
6270,orders_ords_last_24_24_effort_type_cd_cross_sell_orig_order_value_amt_mean,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,0.3194680396010558
433,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,0.3187245514461306
6574,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,0.3187245514461306
6594,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,0.31871742963286004
2233,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,0.31871742963286004
1331,orders_ords_last_6_12_business_src_cd_a_orig_order_value_amt_mean,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,0.3185789688198705
6404,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,orders_ords_last_6_12_business_src_cd_a_orig_order_value_amt_mean,0.3185789688198705
